"","ï..Time","Time..pretty.","Total.Time","IP.Address","UID","Session.ID","Actions","Landing.page","Web.Browser","Operating.System","Screen.Resolution","JavaScript","Language","Referrer.URL","Referrer.Domain","Referrer.Search","Geolocation","Latitude","Longitude","Hostname","Organization","Campaign","Goals.completed","Goals.incompleted","Goal.revenue","Goal.cost","ShortURL","Custom","Stats.URL"
"732",1599671518,"Wed Sep 9 2020, 1:11pm",10,"f6be311048c8dccd",2763324822,7309159,1,"http://www.mshlwa7dek.org/egypt/v13wg.html","Google Chrome 85.0 mobile","Android","360x760",1,"Arabic","","",NA,"Brazil",-22.8305,-43.2192,"","",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7309159"
"733",1599671438,"Wed Sep 9 2020, 1:10pm",1862,"1db6dbd466d4903b",2611893472,7309006,11,"http://www.mshlwa7dek.org/egypt/v5wfb.html","Google Chrome 85.0 mobile","Android","360x780",1,"English","","",NA,"Banha, Egypt",30.4581,31.176,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7309006"
"734",1599671437,"Wed Sep 9 2020, 1:10pm",10,"b7bae623e0e0b23b",2524191462,7309005,1,"http://www.mshlwa7dek.org/egypt/v2wg.html","Google Chrome 72.0 mobile","Android","360x640",1,"Arabic","","",NA,"Al Mansurah, Egypt",31.0371,31.3844,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7309005"
"735",1599671432,"Wed Sep 9 2020, 1:10pm",528,"5263c9849d6557bf",3361746273,7308995,5,"http://www.mshlwa7dek.org/egypt/v13wi.html","Google Chrome 79.0 mobile","Android","360x640",1,"Arabic","","",NA,"Al Fayyum, Egypt",29.3099,30.8418,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7308995"
"736",1599671414,"Wed Sep 9 2020, 1:10pm",766,"e318758c29ec9539",1589618560,7308957,1,"http://www.mshlwa7dek.org/egypt/v13wi.html","Google Chrome 85.0 mobile","Android","320x676",1,"Arabic","","",NA,"Bani Suwayf, Egypt",29.0744,31.0978,"tedata.net","Telecom Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7308957"
"737",1599671042,"Wed Sep 9 2020, 1:04pm",19,"b769b0558caafa45",602522428,7308283,1,"http://www.mshlwa7dek.org/egypt/v13wfb.html","Google Chrome 85.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7308283"
"738",1599670577,"Wed Sep 9 2020, 12:56pm",177,"1d8f4378fbcff637",2588816030,7307465,2,"http://www.mshlwa7dek.org/egypt/v13wg.html","Google Chrome 71.0 mobile","Android","360x760",1,"Arabic","","",NA,"Port Said, Egypt",31.2565,32.2841,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7307465"
"739",1599670285,"Wed Sep 9 2020, 12:51pm",10,"99bc01db85b4807c",3667039516,7306921,1,"http://www.mshlwa7dek.org/egypt/v13wg.html","Google Chrome 85.0 mobile","Android","360x760",1,"Arabic","","",NA,"Zagazig, Egypt",30.5877,31.502,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7306921"
"740",1599670062,"Wed Sep 9 2020, 12:47pm",801,"bc14a003aa380132",2388400658,7306505,2,"http://www.mshlwa7dek.org/egypt/v1wi.html","Google Chrome 85.0 mobile","Android","360x760",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Link Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7306505"
"741",1599670013,"Wed Sep 9 2020, 12:46pm",551,"bca2bb0dc6123975",4102330865,7306424,2,"http://www.mshlwa7dek.org/egypt/v13wg.html","Google Chrome 85.0","Windows 7","1024x768",1,"Arabic","","",NA,"Luxor, Egypt",25.6955,32.6536,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7306424"
"742",1599669865,"Wed Sep 9 2020, 12:44pm",414,"beee68e1c5af5b14",2799242247,7306121,3,"http://www.mshlwa7dek.org/egypt/v6wg.html","Google Chrome 46.0 mobile","Android","320x570",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7306121"
"743",1599669847,"Wed Sep 9 2020, 12:44pm",104,"79f8c6a49d2e7a6d",2342607180,7306089,1,"http://www.mshlwa7dek.org/egypt/v4wfb.html","Google Chrome 84.0 mobile","Android","360x720",1,"Arabic","","",NA,"Giza, Egypt",30.008,31.2194,"etisalat.com.eg","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7306089"
"744",1599669847,"Wed Sep 9 2020, 12:44pm",10,"bca2bb0dc6123975",1085416539,7306088,1,"http://www.mshlwa7dek.org/egypt/v1wg.html","Google Chrome 79.0 mobile","Android","412x869",1,"Arabic","","",NA,"Luxor, Egypt",25.6955,32.6536,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7306088"
"745",1599669708,"Wed Sep 9 2020, 12:41pm",10,"eafa9997f2da3f24",2878397426,7305826,1,"http://www.mshlwa7dek.org/egypt/v13wfb.html","Google Chrome 83.0 mobile","Android","412x869",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7305826"
"746",1599669599,"Wed Sep 9 2020, 12:39pm",362,"4be2a7607af7c0f0",358496069,7305597,1,"http://www.mshlwa7dek.org/egypt/v5wfb.html","Google Chrome 85.0 mobile","Android","600x1024",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7305597"
"747",1599668626,"Wed Sep 9 2020, 12:23pm",10,"c27656cccf6d138c",2978521632,7303621,1,"http://www.mshlwa7dek.org/egypt/v13wfb.html","Google Chrome 80.0 mobile","Android","360x800",1,"Arabic","","",NA,"Egypt",30.0355,31.223,"etisalat.com.eg","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7303621"
"748",1599668211,"Wed Sep 9 2020, 12:16pm",58,"30b64f9d0cc859a2",390820901,7302796,1,"http://www.mshlwa7dek.org/egypt/v13wi.html","Google Chrome 80.0 mobile","Android","600x1024",1,"Arabic","","",NA,"Sohag, Egypt",26.557,31.6948,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7302796"
"749",1599667576,"Wed Sep 9 2020, 12:06pm",296,"ab214e69d52f699f",954134891,7301493,4,"http://www.mshlwa7dek.org/egypt/v13wg.html","Google Chrome 71.0 mobile","Android","360x740",1,"Arabic","","",NA,"Sohag, Egypt",26.557,31.6948,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7301493"
"750",1599665250,"Wed Sep 9 2020, 11:27am",121,"705f4c6e745fb8ec",357385329,7297029,1,"http://www.mshlwa7dek.org/egypt/video-play_wfb.html","Google Chrome 84.0 mobile","Android","320x570",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7297029"
"751",1599662212,"Wed Sep 9 2020, 10:36am",601,"1b5e37276e76d645",353693946,7291102,1,"http://www.mshlwa7dek.org/egypt/v13wi.html","Google Chrome 85.0","Mac OS X","1280x800",1,"English","","",NA,"Cambridge, Massachusetts, USA",42.3907,-71.1349,"comcast.net","Comcast Cable",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7291102"
"752",1599661560,"Wed Sep 9 2020, 10:26am",963,"05b28b493ae021b2",926418292,7289862,65,"http://www.mshlwa7dek.org/egypt/v8wfb.html","Google Chrome 85.0","Mac OS X","1440x900",1,"English","","",NA,"Cambridge, Massachusetts, USA",42.3649,-71.0987,"","Massachusetts Institute Of Technology",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7289862"
"753",1599652994,"Wed Sep 9 2020, 8:03am",912,"5263c9849d6557bf",3361746273,7275803,8,"http://www.mshlwa7dek.org/egypt/v10wi.html","Google Chrome 79.0 mobile","Android","360x640",1,"Arabic","","",NA,"Al Fayyum, Egypt",29.3099,30.8418,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7275803"
"754",1599647693,"Wed Sep 9 2020, 6:34am",242,"7870f66a6d033acf",1867600060,7269124,1,"http://www.mshlwa7dek.org/egypt/v8wfb.html","Google Chrome 59.0 mobile","Android","412x846",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7269124"
"755",1599637448,"Wed Sep 9 2020, 3:44am",732,"659dd4cbd7daee7e",4178142193,7257697,2,"http://www.mshlwa7dek.org/egypt/v6wfb.html","Google Chrome 85.0 mobile","Android","360x640",1,"Arabic","","",NA,"Heliopolis, Egypt",30.1088,31.3792,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7257697"
"756",1599612886,"Tue Sep 8 2020, 8:54pm",1382,"1b29cb3be48a5cbc",701945989,7232577,7,"http://www.mshlwa7dek.org/egypt/v11wi.html","Google Chrome 79.0 mobile","Android","412x892",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Orange Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7232577"
"757",1599612636,"Tue Sep 8 2020, 8:50pm",10,"66eb5910794a0da8",2460923629,7232282,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Safari 13.1 mobile","iPhone","414x736",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7232282"
"758",1599612223,"Tue Sep 8 2020, 8:43pm",549,"9575974c28b5eaae",2392081585,7231805,4,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 85.0 mobile","Android","412x846",1,"Arabic","","",NA,"Sohag, Egypt",26.557,31.6948,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7231805"
"759",1599602941,"Tue Sep 8 2020, 6:09pm",10,"d2e7e1de042550c8",3837881916,7220280,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 85.0 mobile","Android","360x800",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7220280"
"760",1599596619,"Tue Sep 8 2020, 4:23pm",29,"1e17a5561ef6c679",860385252,7210991,1,"http://www.mshlwa7dek.org/egypt/v12wfb.html","Google Chrome 85.0 mobile","Android","360x720",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7210991"
"761",1599595308,"Tue Sep 8 2020, 4:01pm",63,"816c79829b9429c6",1166066136,7208729,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 79.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"etisalat.com.eg","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7208729"
"762",1599591774,"Tue Sep 8 2020, 3:02pm",60,"659dd4cbd7daee7e",4178142193,7202671,1,"http://www.mshlwa7dek.org/egypt/v6wfb.html","Google Chrome 85.0 mobile","Android","360x640",1,"Arabic","","",NA,"Heliopolis, Egypt",30.1088,31.3792,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7202671"
"763",1599591242,"Tue Sep 8 2020, 2:54pm",119,"d408ec87e4a030ce",3654481870,7201786,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Safari 13.1 mobile","iPhone","375x667",1,"Arabic","","",NA,"Al Fayyum, Egypt",29.3099,30.8418,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7201786"
"764",1599590889,"Tue Sep 8 2020, 2:48pm",82,"5c38fd3f061c9ee6",2506007394,7201195,2,"http://www.mshlwa7dek.org/egypt/v2wi.html","Google Chrome 85.0 mobile","Android","360x800",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7201195"
"765",1599589736,"Tue Sep 8 2020, 2:28pm",786,"05e88364c1fb1472",3271151952,7199093,2,"http://www.mshlwa7dek.org/egypt/v12wfb.html","Opera 22.0 mobile","Android","320x534",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"","Orange Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7199093"
"766",1599589224,"Tue Sep 8 2020, 2:20pm",10,"60b7148c2afffc20",2150827149,7198085,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 85.0 mobile","Android","360x720",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7198085"
"767",1599589197,"Tue Sep 8 2020, 2:19pm",990,"cc90f9f94b917e14",3283780235,7198027,2,"http://www.mshlwa7dek.org/egypt/v11wi.html","Google Chrome 85.0 mobile","Android","360x800",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7198027"
"768",1599586412,"Tue Sep 8 2020, 1:33pm",480,"bdf549f3325861cd",3479515189,7192952,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 83.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7192952"
"769",1599585956,"Tue Sep 8 2020, 1:25pm",10,"3e82b4cd347960ad",3161879766,7192082,1,"http://www.mshlwa7dek.org/egypt/v3wi.html","Google Chrome 85.0 mobile","Android","360x640",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7192082"
"770",1599585171,"Tue Sep 8 2020, 1:12pm",10,"ba44bd5f9aa7e94e",980374615,7190672,1,"http://www.mshlwa7dek.org/egypt/v12wfb.html","Google Chrome 85.0 mobile","Android","360x800",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7190672"
"771",1599582349,"Tue Sep 8 2020, 12:25pm",44,"90d23f4fe38e8108",3979752099,7185296,3,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 74.0 mobile","Android","360x780",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7185296"
"772",1599580561,"Tue Sep 8 2020, 11:56am",79,"fbc53222c829068a",889591754,7181673,1,"http://www.mshlwa7dek.org/egypt/v12wfb.html","Google Chrome 85.0 mobile","Android","360x780",1,"Arabic","","",NA,"Giza, Egypt",30.008,31.2194,"etisalat.com.eg","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7181673"
"773",1599577800,"Tue Sep 8 2020, 11:10am",10,"25bed2b3fac0071a",112008628,7176069,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Safari 12.1 mobile","iPhone","414x736",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7176069"
"774",1599577346,"Tue Sep 8 2020, 11:02am",367,"f7a1e0f711f24502",1493089410,7175238,2,"http://www.mshlwa7dek.org/egypt/v12wfb.html","Google Chrome 85.0 mobile","Android","360x640",1,"Arabic","","",NA,"Assiut, Egypt",27.181,31.1837,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7175238"
"775",1599577272,"Tue Sep 8 2020, 11:01am",1491,"bc7ce7c0970b3a86",3721272718,7175114,9,"http://www.mshlwa7dek.org/egypt/v12wfb.html","Google Chrome 84.0 mobile","Android","360x800",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7175114"
"776",1599576380,"Tue Sep 8 2020, 10:46am",10,"2774f7b02b689ce8",3894956024,7173363,1,"http://www.mshlwa7dek.org/egypt/v11wi.html","Google Chrome 85.0 mobile","Android","360x720",1,"Arabic","","",NA,"Luxor, Egypt",25.6955,32.6536,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7173363"
"777",1599575728,"Tue Sep 8 2020, 10:35am",979,"652fbd18fefd3588",1381691056,7172221,2,"http://www.mshlwa7dek.org/egypt/v11wg.html","Google Chrome 77.0 mobile","Android","360x640",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7172221"
"778",1599575672,"Tue Sep 8 2020, 10:34am",31,"cd5e9e532b99480d",3912230650,7172102,2,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 69.0 mobile","Android","360x760",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7172102"
"779",1599574045,"Tue Sep 8 2020, 10:07am",10,"c4b934a38903adb3",286668539,7168924,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 85.0 mobile","Android","360x780",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"","Link Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7168924"
"780",1599571031,"Tue Sep 8 2020, 9:17am",10,"f9925e559f280663",3971303775,7163453,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 71.0 mobile","Android","393x786",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7163453"
"781",1599569881,"Tue Sep 8 2020, 8:58am",242,"04a65f05964b1440",156749019,7161577,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 85.0 mobile","Android","360x720",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7161577"
"782",1599568986,"Tue Sep 8 2020, 8:43am",10,"fdc9839eeea097e6",2630364996,7160232,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 81.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"etisalat.com.eg","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7160232"
"783",1599567097,"Tue Sep 8 2020, 8:11am",10,"a0e1a77a13d54050",4259243675,7157350,1,"http://www.mshlwa7dek.org/egypt/v11wi.html","Google Chrome 85.0 mobile","Android","360x760",1,"Arabic","","",NA,"Banha, Egypt",30.4581,31.176,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7157350"
"784",1599566323,"Tue Sep 8 2020, 7:58am",744,"de65f256e22593c6",361096528,7156299,7,"http://www.mshlwa7dek.org/egypt/v12wg.html","Opera 44.6 mobile","Android","360x760",1,"Arabic","","",NA,"Damanhur, Egypt",31.0321,30.4716,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7156299"
"785",1599565581,"Tue Sep 8 2020, 7:46am",36,"bdf549f3325861cd",3479515189,7155360,3,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 83.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7155360"
"786",1599564975,"Tue Sep 8 2020, 7:36am",358,"e83804578300cb5a",3940763826,7154572,1,"http://www.mshlwa7dek.org/egypt/v12wi.html","Google Chrome 79.0 mobile","Android","360x640",1,"Arabic","","",NA,"Assiut, Egypt",27.181,31.1837,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7154572"
"787",1599561152,"Tue Sep 8 2020, 6:32am",10,"b5906d4321ef2cbf",1246829039,7150093,1,"http://www.mshlwa7dek.org/egypt/v10wi.html","Safari 12.1 mobile","iPhone","320x568",1,"English","","",NA,"Awsim, Egypt",30.1237,31.1424,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7150093"
"788",1599560858,"Tue Sep 8 2020, 6:27am",1154,"0744aace3fd3ade1",410682380,7149712,4,"http://www.mshlwa7dek.org/egypt/v1wg.html","Google Chrome 84.0 mobile","Android","360x760",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7149712"
"789",1599560329,"Tue Sep 8 2020, 6:18am",59,"b7a8a65260410811",112008628,7149140,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Safari 12.1 mobile","iPhone","414x736",1,"Arabic","","",NA,"Bani Suwayf, Egypt",29.0744,31.0978,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7149140"
"790",1599559444,"Tue Sep 8 2020, 6:04am",10,"b7c58aeb6fe0cc35",923833165,7148219,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 85.0 mobile","Android","360x640",1,"Arabic","","",NA,"Assiut, Egypt",27.181,31.1837,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7148219"
"791",1599558273,"Tue Sep 8 2020, 5:44am",120,"ab77c91c9dbb98ca",527812468,7147064,1,"http://www.mshlwa7dek.org/egypt/v7wg.html","Google Chrome 84.0 mobile","Android","360x640",1,"English","","",NA,"Suez, Egypt",29.9737,32.5263,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7147064"
"792",1599557731,"Tue Sep 8 2020, 5:35am",649,"b4742453180eeb97",3341244719,7146485,1,"http://www.mshlwa7dek.org/egypt/v12wi.html","Google Chrome 85.0 mobile","Android","360x760",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7146485"
"793",1599557713,"Tue Sep 8 2020, 5:35am",599,"0744aace3fd3ade1",410682380,7146466,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 84.0 mobile","Android","360x760",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7146466"
"794",1599555018,"Tue Sep 8 2020, 4:50am",60,"b032298af5e2e9bc",3719143697,7143509,1,"http://www.mshlwa7dek.org/egypt/v12wi.html","Google Chrome 85.0 mobile","Android","360x780",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7143509"
"795",1599554538,"Tue Sep 8 2020, 4:42am",229,"de717567c50889cc",4227487783,7143031,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 79.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7143031"
"796",1599553163,"Tue Sep 8 2020, 4:19am",43,"487049684b685270",1953113035,7141528,3,"http://www.mshlwa7dek.org/egypt/v12wfb.html","Google Chrome 85.0 mobile","Android","360x780",1,"Arabic","","",NA,"Sohag, Egypt",26.557,31.6948,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7141528"
"797",1599553148,"Tue Sep 8 2020, 4:19am",10,"487049684b685270",2305363935,7141512,1,"http://www.mshlwa7dek.org/egypt/v12wfb.html","Google Chrome 70.0 mobile","Android","360x780",1,"Arabic","","",NA,"Sohag, Egypt",26.557,31.6948,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7141512"
"798",1599552562,"Tue Sep 8 2020, 4:09am",237,"00be6bb4fde43757",1520009763,7140882,1,"http://www.mshlwa7dek.org/egypt/v12wg.html","Google Chrome 69.0 mobile","Android","1024x600",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=7140882"
